javaProg,pythonProg,dataStructure,softwareAnalysisDesign,intelligenceSystemDev,peer1,peer2,peer3,peer4,peer5,peer6,peer7,peer8,peer9,peer10,peer_mean,peer_std,peer_mean_graph,FinalExam
8,8,10,10,4,10,7,9,8,6,4,8,5,8,6,7.1,1.7578395831246947,7.022970077966915,8.273435241689441
7,7,10,5,5,9,7,10,6,10,9,4,10,4,8,7.7,2.238302928559939,7.0138926127423575,6.887106482135293
9,9,5,10,10,6,4,5,5,7,8,4,7,5,7,5.8,1.32664991614216,7.02218267257155,8.53852716415172
9,6,10,5,7,7,4,4,4,8,10,7,7,8,5,6.4,1.9595917942265424,7.01358380996128,7.01297811520128
10,10,6,9,10,6,10,5,8,10,10,7,7,4,4,7.1,2.2561028345356955,7.016884807569523,8.59684357776855
8,4,5,8,9,7,7,9,10,4,4,5,7,10,7,7.0,2.0976176963403033,7.018531971643509,6.6772746867785235
7,4,8,4,5,8,5,6,6,6,10,9,4,10,6,7.0,2.0,7.01925086496581,5.672860753797851
9,10,7,9,4,8,10,10,4,4,6,4,5,5,6,6.2,2.227105745132009,7.0177713669377795,8.038448119165034
8,5,5,9,10,10,8,4,7,10,6,9,4,6,6,7.0,2.0976176963403033,7.033931478765146,7.150427816739101
8,10,10,8,4,8,7,4,6,6,10,4,6,6,6,6.3,1.676305461424021,7.010721860922804,8.189030092400273
9,9,6,9,5,5,5,7,8,10,10,4,8,8,10,7.5,2.1095023109728985,7.031120048939556,7.900977222562726
4,8,9,4,9,5,7,8,10,8,6,4,7,10,4,6.9,2.071231517720798,7.034706480911734,6.106413872848802
8,7,8,8,8,5,8,8,9,4,5,10,9,9,6,7.3,2.0024984394500787,7.024555859840288,7.427881610899756
9,6,8,5,5,9,9,6,8,8,7,9,4,8,5,7.3,1.676305461424021,7.01134203859184,6.713235736531767
4,6,4,5,10,10,4,7,9,6,7,4,6,5,6,6.4,1.854723699099141,7.02794485334844,5.7514353320565474
5,7,8,10,5,6,5,8,8,6,10,6,7,10,8,7.4,1.624807680927192,7.028522331939156,6.8038974207267655
9,9,4,10,4,5,9,9,6,6,9,7,7,7,4,6.9,1.6401219466856725,7.003983506862662,7.682760758423744
8,8,7,6,4,5,4,6,7,7,9,9,10,7,8,7.2,1.7776388834631178,7.013793099727437,7.046414382681939
8,4,8,5,4,9,5,4,5,9,7,6,8,9,5,6.7,1.8466185312619385,7.003800898639095,6.1476534160474055
5,4,6,7,9,6,9,7,10,7,7,7,9,10,8,8.0,1.3416407864998738,7.035994489307642,6.34919123655187
9,9,5,10,8,8,5,9,10,10,7,8,9,6,8,8.0,1.5491933384829668,7.0186454790814015,8.407462297755062
9,6,9,4,5,8,10,5,8,6,7,4,5,6,5,6.4,1.7435595774162693,7.015720158834796,6.433765310434677
10,4,10,4,4,9,7,8,9,8,10,6,7,4,4,7.2,1.9390719429665317,7.0056433250436925,6.511750434579964
7,7,8,5,6,8,9,10,7,7,6,9,4,6,5,7.1,1.8138357147217055,7.023063680282677,6.503633170369543
6,6,4,7,5,7,4,6,8,5,6,8,4,4,5,5.7,1.4866068747318506,7.018253963969315,5.5996370088315635
4,10,7,7,9,8,7,10,10,4,9,7,7,10,6,7.8,1.8867962264113207,7.0315745334743935,7.336723194052051
9,5,10,5,5,6,4,7,6,8,8,8,8,7,8,7.0,1.2649110640673518,7.016540636090224,6.800474123927867
4,8,5,9,8,7,10,4,4,8,8,8,4,6,4,6.3,2.1,7.036948657240094,6.486472233074957
4,8,6,10,8,8,6,6,5,10,7,10,8,7,5,7.2,1.7204650534085253,7.0339858989553745,6.929234914096547
5,4,10,5,10,7,8,5,7,4,6,10,5,4,8,6.4,1.8547236990991407,7.016837471424834,6.070378174698396
9,6,9,5,5,6,10,5,6,9,9,5,5,7,6,6.8,1.7776388834631178,7.007796605418444,6.959007351935639
5,7,6,10,5,9,10,9,6,9,10,4,9,9,8,8.3,1.7916472867168918,7.0192411876563385,7.358377833783166
5,10,9,9,5,4,7,5,10,9,10,7,7,4,10,7.3,2.2825424421026654,7.035945939607252,7.501772806069265
4,7,9,4,7,5,8,7,8,5,5,4,10,6,10,6.8,2.039607805437114,7.020826300994244,5.638898822214077
5,6,8,8,5,9,4,10,8,10,4,5,7,9,9,7.5,2.247220505424423,7.021946056572214,6.392835402826384
9,4,6,10,7,6,5,9,9,7,8,8,8,4,8,7.2,1.6,7.022873652334536,7.227578730745918
5,6,6,9,7,8,4,7,5,9,6,9,8,8,10,7.4,1.8,7.032097507855714,6.124383148914974
6,9,4,9,4,9,9,10,8,4,4,4,6,5,8,6.7,2.238302928559939,7.005588228425893,6.097325031458336
4,10,10,6,9,7,9,9,8,8,8,9,10,8,9,8.5,0.806225774829855,7.039263015197887,7.422078440676084
10,4,10,7,6,5,7,4,10,7,8,7,8,7,6,6.9,1.57797338380595,7.009680843606728,7.186580813074858
9,9,8,9,6,7,4,4,10,7,9,9,9,7,9,7.5,2.0124611797498106,7.031238985888879,7.888711402359438
7,9,8,6,4,5,7,4,10,9,6,9,4,5,7,6.6,2.0591260281974,7.028606203877904,6.753256607433595
5,5,4,10,9,9,6,10,4,10,10,6,8,4,8,7.5,2.247220505424423,7.026399991969828,6.349127188044022
5,10,5,4,9,6,7,7,7,10,8,10,7,10,5,7.7,1.676305461424021,7.042709521190917,6.5275921923757965
9,10,4,10,9,4,4,10,6,9,8,4,10,8,6,6.9,2.3,7.0079545355000645,8.388316439184631
9,6,10,6,4,7,9,6,5,7,7,7,6,5,9,6.8,1.3266499161421599,7.014041397827145,7.098230031382504
7,5,6,5,8,8,6,4,4,6,8,4,8,7,6,6.1,1.57797338380595,7.021001529370972,6.286837267712591
4,7,8,8,9,7,4,8,7,4,10,5,7,5,5,6.2,1.8330302779823358,7.022789534855048,6.778770410358606
8,4,6,4,6,9,4,6,8,10,4,9,9,10,7,7.6,2.154065922853802,7.019130429233888,6.144299481072151
8,8,7,6,8,8,9,6,4,6,7,4,7,8,8,6.7,1.6155494421403511,7.014825116448799,7.104465289291116
9,5,7,4,7,6,6,8,5,8,10,4,10,7,8,7.2,1.8867962264113207,7.0079321986386915,6.628141902228117
5,6,4,4,6,8,9,7,9,7,10,4,7,6,8,7.5,1.6278820596099706,7.028395055530515,5.043747759517489
10,10,7,8,10,7,4,7,8,5,7,6,8,4,10,6.6,1.8,7.0099778192794036,8.531756916909503
7,10,5,9,8,10,8,9,5,4,5,10,5,6,10,7.2,2.315167380558045,7.016953820112368,7.080066492998893
7,9,9,10,6,7,6,6,9,6,4,7,7,10,4,6.6,1.8,7.033379305494222,7.713505815458427
5,5,5,8,4,6,6,5,10,10,5,9,8,5,7,7.1,1.9209372712298547,7.035876617665684,5.536910449832253
8,7,9,9,4,4,6,8,5,10,8,4,4,10,8,6.7,2.2825424421026654,7.018187960095879,7.46455014450919
7,4,9,10,8,8,9,8,6,7,5,10,5,5,8,7.1,1.7,7.0263519252992666,6.839519313030779
5,9,6,5,9,10,8,9,8,9,9,6,6,6,6,7.7,1.4866068747318506,7.025084971430944,6.7746641106387395
8,4,10,10,5,4,6,6,6,9,5,10,5,5,7,6.3,1.7916472867168918,7.0428571339534045,6.9129536484281076
8,10,10,7,6,4,9,8,9,6,5,9,4,6,7,6.7,1.9000000000000001,7.020430901173529,7.8047499359912305
5,4,10,7,8,8,6,10,8,9,6,7,9,4,8,7.5,1.6881943016134133,7.039213967651342,6.100344216953828
10,6,4,8,8,8,4,10,8,9,5,10,4,7,10,7.5,2.29128784747792,7.021529962916778,7.5365835598763
5,10,5,4,10,6,6,4,5,9,7,6,6,9,5,6.3,1.5524174696260025,7.050903603838999,6.529669468646529
9,10,9,8,5,8,10,4,5,5,5,5,8,9,7,6.6,1.9595917942265424,7.006672085429881,7.852990155061681
6,10,6,10,8,10,5,10,5,4,6,8,5,7,7,6.7,2.0024984394500787,7.009435416079322,7.688313083289148
5,4,4,4,10,7,4,7,9,4,8,7,6,5,8,6.5,1.6278820596099706,7.039849610827349,5.372185994639239
10,6,5,10,5,9,6,8,9,7,8,8,8,4,6,7.3,1.4866068747318506,7.023960389085187,7.95380243988419
6,10,4,4,8,10,9,7,5,7,7,4,4,8,7,6.8,1.8867962264113207,7.030954986793684,6.431917996690309
9,7,9,10,5,6,4,9,4,6,4,10,6,10,10,6.9,2.4677925358506134,7.035563904484536,7.716469483145242
10,5,5,9,7,5,6,5,9,8,8,10,4,6,4,6.5,2.0124611797498106,7.015378724548296,6.952345993947166
8,9,7,4,4,6,4,8,9,8,4,6,7,9,6,6.7,1.7349351572897473,7.014991618915417,6.6571237779620445
5,6,10,10,5,4,6,5,6,8,10,8,5,9,6,6.7,1.8466185312619388,7.043047027563347,6.449723970468874
6,7,4,10,9,9,7,6,8,10,8,9,4,8,4,7.3,1.9519221295943134,7.025043023214248,7.324667028693134
6,7,4,9,6,8,8,10,7,4,4,8,4,8,8,6.9,2.022374841615669,7.021324418577569,6.663496493403562
5,5,5,10,7,9,6,4,10,5,9,4,10,4,7,6.8,2.4,7.034980386639231,5.932562053302009
5,10,8,10,4,5,5,10,7,7,4,6,10,7,5,6.6,1.9595917942265426,7.026076546619526,6.949054753798437
10,7,9,10,5,10,5,4,10,6,8,10,7,7,4,7.1,2.2561028345356955,7.018139091148365,7.965062310193291
4,6,5,4,8,9,9,6,5,5,8,5,9,9,7,7.2,1.7204650534085253,7.025817854088578,5.769839840890576
6,8,9,4,8,8,6,8,10,6,9,5,4,8,8,7.2,1.7776388834631178,7.016989659549748,6.589418366386388
9,4,4,8,4,7,7,9,6,4,10,7,7,5,5,6.7,1.7349351572897473,7.032455081398257,6.276065462094209
5,4,7,9,4,9,9,7,6,10,4,7,6,6,7,7.1,1.7,7.033203876666792,6.2149713316538655
7,4,4,8,5,6,8,6,7,6,10,7,5,7,6,6.8,1.32664991614216,7.024809477540382,6.058751018798527
9,5,6,8,8,7,4,7,7,4,4,4,9,8,9,6.3,2.0024984394500787,7.019675558859399,6.683883528568399
5,10,8,5,8,7,9,9,4,4,5,9,8,7,10,7.2,2.0880613017821097,7.0367005762814685,6.469656112868689
4,5,5,7,8,10,6,8,8,5,7,7,4,4,8,6.7,1.8466185312619385,7.050804753638343,5.638744222508143
8,5,4,4,9,5,7,5,6,10,7,4,8,5,10,6.7,2.0024984394500787,7.030371893563665,6.731724775047642
4,8,10,7,5,10,10,4,8,4,7,5,6,9,10,7.3,2.3259406699226015,7.040085100391414,6.81964282958523
6,7,10,6,7,4,9,5,7,4,7,6,10,6,10,6.8,2.1354156504062622,7.033633948523276,6.859090968425141
4,8,10,6,10,8,8,8,7,8,5,9,9,7,7,7.6,1.1135528725660042,7.040481392734705,7.132629254944703
7,8,10,6,5,8,10,9,9,8,7,6,10,6,8,8.1,1.374772708486752,7.011262371898971,7.461951409254105
7,5,4,5,5,6,5,5,5,7,7,7,7,7,8,6.4,1.019803902718557,7.029652504224205,5.251603997143762
9,7,4,5,8,6,8,6,8,5,4,7,4,4,5,5.7,1.4866068747318506,7.024267777528405,6.783804507344097
6,5,4,5,6,4,4,5,6,8,9,4,7,5,10,6.2,2.08806130178211,7.038522233114402,5.755855767750819
4,7,4,7,4,10,4,9,6,6,9,7,4,7,6,6.8,1.9390719429665317,7.0258741188552705,6.047182372848685
10,6,6,4,10,10,6,8,6,5,8,7,6,9,5,7.0,1.61245154965971,7.008053683436181,7.346234776861669
5,6,7,7,8,8,5,8,8,8,9,7,8,8,5,7.4,1.2806248474865698,7.032885029486822,6.057912687727257
9,10,9,9,7,8,7,10,9,9,5,10,8,5,9,8.0,1.7320508075688772,7.016028702539049,8.806993209002487
8,9,9,4,4,7,5,7,10,10,6,8,7,8,10,7.8,1.6613247725836149,7.01725174822743,7.276479646445762
4,5,9,5,8,7,4,10,4,4,10,7,9,9,8,7.2,2.3151673805580453,7.027357683069367,5.982898739174189
10,7,9,7,10,4,8,7,8,8,4,10,9,5,6,6.9,1.972308292331602,7.005147673413374,8.238225844404736
4,9,6,5,5,7,7,7,6,5,9,8,9,7,8,7.3,1.1874342087037917,7.014521446357655,6.501411110747584
9,10,4,5,4,4,9,4,4,10,9,7,6,7,4,6.4,2.244994432064365,6.992094303755762,7.044901629446036
8,7,10,6,7,4,7,6,6,10,8,5,4,6,9,6.5,1.91049731745428,7.024016776599889,7.24551547547986
7,8,5,6,5,10,4,5,9,4,10,10,6,8,7,7.3,2.3259406699226015,7.016815472709912,6.513993104773318
9,7,9,4,7,10,9,7,6,6,9,5,10,9,4,7.5,2.0615528128088303,7.016495546189942,7.247103415420723
5,7,4,8,9,5,7,4,5,7,4,8,10,9,9,6.8,2.08806130178211,7.032650171708371,6.48710128982858
9,5,7,5,8,9,8,10,5,10,6,4,5,6,9,7.2,2.1354156504062622,7.017229332353182,6.854676488468949
7,7,5,5,4,9,9,6,4,4,6,7,9,5,4,6.3,2.0024984394500787,7.014928287473969,6.19128500524461
10,10,8,10,4,10,6,7,8,6,10,7,8,7,4,7.3,1.7349351572897473,6.994494037210574,8.039910610146551
9,7,5,7,7,6,10,8,7,8,5,10,6,4,8,7.2,1.8867962264113207,7.012429640238073,7.202248419634232
6,9,6,10,7,9,7,9,8,10,9,7,8,4,4,7.5,1.9621416870348585,7.021317361065082,7.607358654055643
5,7,9,6,5,6,4,8,10,8,4,5,8,6,5,6.4,1.9078784028338915,7.022575053682115,6.236179634601516
7,8,9,9,8,4,10,7,8,7,9,6,5,7,6,6.9,1.7,7.027666995499668,7.382918854511438
7,9,5,7,7,7,7,6,8,7,6,7,10,8,10,7.6,1.3564659966250536,7.018287033787836,7.3556504794704525
6,9,9,8,6,10,6,10,7,4,8,7,5,6,7,7.0,1.8439088914585775,7.035557869115978,7.321938107116295
10,6,9,7,6,8,10,8,5,10,5,9,9,7,4,7.5,2.0615528128088303,7.00732888733656,7.813397059996564
8,6,8,10,6,10,8,4,10,10,10,10,4,7,6,7.9,2.3853720883753127,7.024876708479518,7.661069404630702
8,6,10,6,5,6,6,5,10,10,8,5,8,9,8,7.5,1.8027756377319946,7.01594576693612,7.066817015830502
8,10,8,8,4,8,7,6,10,5,9,5,10,7,8,7.5,1.746424919657298,7.013503081008101,7.789239421143039
10,6,8,9,4,9,6,10,4,4,7,6,4,4,10,6.4,2.3748684174075834,7.024020881615298,7.513987343100363
5,8,8,4,6,9,9,10,5,10,6,4,9,10,9,8.1,2.118962010041709,7.0261796981084785,6.3823938605562045
9,5,8,6,10,9,5,6,8,9,6,7,5,8,9,7.2,1.5362291495737217,7.032645536453467,7.636683364274222
9,10,9,5,7,10,9,5,5,4,9,6,5,5,7,6.5,2.0124611797498106,7.0190169161812905,8.572909995334294
9,7,10,9,5,7,7,5,8,6,5,10,10,4,10,7.2,2.1354156504062622,7.014597964859793,7.555433194797135
4,5,5,4,4,9,8,8,6,8,6,10,8,9,6,7.8,1.3266499161421599,7.009259249274559,4.291477529457156
6,9,10,6,4,7,7,8,8,10,6,10,6,9,5,7.6,1.624807680927192,7.020426281509392,6.877834524431883
7,10,7,5,8,7,5,5,4,6,4,4,5,4,9,5.3,1.5524174696260025,7.022727268581628,6.833230220803841
5,5,8,9,4,6,5,6,9,8,4,5,7,6,10,6.6,1.8,7.03704891175858,6.262132499350715
7,5,8,6,5,9,4,6,9,6,8,10,9,6,10,7.7,1.9519221295943134,7.022349996488825,6.7315511671517445
7,4,5,5,9,8,8,8,4,9,6,6,10,10,9,7.8,1.8330302779823362,7.027119994378301,6.3335630302701365
8,6,6,10,4,8,6,6,8,7,7,8,10,4,10,7.4,1.7435595774162693,7.013388799536015,6.9949888558209
10,7,4,5,5,10,6,10,6,7,10,8,9,9,10,8.5,1.5652475842498528,7.007452823577877,7.280191572657149
6,7,8,7,5,4,10,8,7,7,10,6,5,4,4,6.5,2.202271554554524,7.026336203867963,6.7699243884971345
8,7,7,8,5,5,9,9,9,7,8,4,5,6,10,7.2,1.98997487421324,7.011342392943351,7.2974338240811445
7,8,9,9,5,6,10,7,4,8,4,10,9,6,4,6.8,2.2715633383201093,7.03178250726918,7.495880873995115
8,9,8,7,5,6,5,5,6,8,8,4,6,7,8,6.3,1.3453624047073711,7.015805467570514,7.349769321762031
9,10,7,10,10,10,8,9,5,8,10,8,10,9,10,8.7,1.4866068747318506,7.005874991242659,8.726364584590142
4,4,5,9,9,8,9,6,6,5,4,9,8,4,6,6.5,1.8027756377319946,7.031775692719887,6.0605930859696056
9,8,7,9,7,8,4,9,9,4,10,9,7,6,5,7.1,2.118962010041709,7.022647911240226,8.33380062727475
5,10,9,5,9,5,7,4,9,7,7,9,6,9,9,7.2,1.7204650534085253,7.042514388634823,6.801690086288028
4,6,5,9,6,10,8,4,5,5,7,10,7,7,4,6.7,2.1,7.0347512566440145,6.093238362114108
5,8,9,8,4,7,7,8,4,6,10,6,9,8,5,7.0,1.7320508075688772,7.02660027949744,6.464213727126908
9,10,4,6,5,9,6,4,5,7,4,5,6,9,7,6.2,1.7204650534085253,6.9994005924081915,7.360589862639265
7,4,7,7,5,7,10,4,9,7,5,10,10,8,6,7.6,2.0591260281974,7.032384742724881,5.838808785801325
6,5,9,4,7,4,9,8,8,4,5,9,6,4,9,6.6,2.1071307505705477,7.026501761818724,6.131141330926893
5,5,5,4,6,8,8,4,9,8,4,10,4,6,4,6.5,2.247220505424423,7.036385731737127,5.271339522762366
10,5,4,7,9,10,9,9,8,7,6,9,8,8,6,8.0,1.2649110640673518,7.01139488505757,7.544098665378427
10,8,10,10,4,6,8,10,7,10,5,10,8,6,4,7.4,2.0591260281974,7.00379361607922,8.519082691541325
8,5,5,10,4,4,6,10,6,5,9,6,4,7,6,6.3,1.8466185312619388,7.018181811394406,6.65023879012145
8,5,7,6,6,5,7,5,7,6,4,7,8,9,5,6.3,1.4866068747318506,7.020868406282292,6.61878118267894
5,8,9,5,9,7,5,4,5,5,8,5,7,5,6,5.7,1.1874342087037917,7.031561233491546,6.435779691623353
9,8,9,7,8,5,6,9,5,10,9,10,5,7,10,7.6,2.1071307505705477,7.022340421974498,8.129665104219526
5,10,7,4,6,6,9,9,6,8,5,5,7,8,8,7.1,1.445683229480096,7.026933095545674,6.355890210685117
5,5,5,7,4,10,7,9,6,9,4,7,6,9,9,7.6,1.8,7.0329661628379485,5.757901735765579
10,8,4,7,5,8,7,4,5,7,4,4,7,6,7,5.9,1.445683229480096,7.006081075163777,7.165200514180956
6,5,8,9,6,9,10,8,9,4,4,5,4,10,5,6.8,2.4819347291981715,7.018805653735572,6.619081427245069
5,10,6,9,4,4,4,7,7,8,9,6,8,4,8,6.5,1.8027756377319946,7.010199992989802,6.763633925359949
7,5,8,4,5,7,9,4,4,8,9,10,5,10,6,7.2,2.227105745132009,7.018002808004219,5.902633644550946
4,8,5,9,9,9,8,10,8,6,4,4,5,8,6,6.8,1.9899748742132397,7.042739268116551,6.566816978472069
8,6,8,6,5,8,7,8,8,7,7,10,6,10,4,7.5,1.6881943016134133,7.017387343187354,6.458692673521501
6,5,5,10,7,5,10,7,4,6,9,8,6,6,7,6.8,1.7204650534085253,7.031280957515018,6.701927203588439
5,6,7,7,5,5,10,7,8,7,8,7,9,5,9,7.5,1.5652475842498528,7.02349251952557,6.10949511598493
8,8,9,7,5,4,5,10,7,6,4,6,9,10,5,6.6,2.2,7.015920394519439,6.958491936924997
10,8,10,5,5,10,4,9,7,6,7,8,10,4,6,7.1,2.071231517720798,7.004374357065743,7.525915501701693
7,10,9,7,4,5,5,5,9,5,6,10,10,10,9,7.4,2.2449944320643644,7.021742600302366,7.2991304807065704
10,8,8,8,6,8,5,10,5,9,5,8,9,9,4,7.2,2.08806130178211,7.0192329345633215,8.126468667747444
5,7,8,4,8,9,5,9,5,5,10,9,4,5,10,7.1,2.3430749027719964,7.0277880424967405,6.096865353298639
9,5,10,5,10,4,4,9,7,10,7,5,6,7,10,6.9,2.118962010041709,7.026408442457269,7.507126368046274
10,7,6,10,10,9,10,9,7,6,8,5,10,8,8,8.0,1.5491933384829668,7.028369557577861,8.175209261430927
7,8,9,4,7,4,4,5,6,4,10,10,7,10,5,6.5,2.4596747752497685,7.026394716840794,6.861712017073635
6,7,5,8,8,9,8,10,5,9,9,4,9,6,9,7.8,1.9390719429665317,7.028197154960838,6.9130202685017865
10,8,8,8,8,9,8,6,5,6,6,5,8,10,9,7.2,1.7204650534085253,7.026189107721381,8.140235255973101
4,6,10,8,10,6,6,10,5,7,10,6,4,9,9,7.2,2.039607805437114,7.033856494356664,6.793375780195988
6,9,8,10,7,10,8,10,6,5,4,10,5,10,6,7.4,2.33238075793812,7.023658532302649,7.635369326049267
10,8,5,4,7,4,8,8,10,8,7,5,6,4,10,7.0,2.0976176963403033,7.01858704203651,7.498085357601073
7,5,8,4,7,10,9,9,5,6,7,6,5,6,9,7.2,1.7776388834631176,7.029471784496119,6.213823566887368
4,7,8,9,7,9,4,7,9,4,7,9,7,6,4,6.6,1.9595917942265424,7.0324940005800345,6.778065281985786
9,7,6,8,5,7,10,7,6,9,9,10,5,5,9,7.7,1.8466185312619385,7.012622305766818,7.5718053665932965
9,5,8,10,5,10,8,8,10,7,9,5,7,4,10,7.8,1.98997487421324,7.016601709262195,7.159925767325121
8,5,9,6,5,10,5,5,5,10,8,6,6,10,8,7.3,2.051828452868319,7.013447863143687,6.622219251591213
9,7,8,4,10,9,9,10,10,8,8,9,6,7,8,8.4,1.2,7.024732136585061,7.80924690311595
4,8,6,5,6,7,7,4,6,10,7,10,10,6,6,7.3,1.9519221295943134,7.031437695187579,5.960050810764157
4,10,9,10,8,4,10,9,6,7,9,9,5,7,7,7.3,1.846618531261939,7.014554570872576,7.573892217809088
8,6,9,6,5,6,7,10,5,6,8,7,7,4,8,6.8,1.6,7.015613573359994,6.826700956951864
7,9,7,10,5,8,10,5,10,8,10,10,4,5,10,8.0,2.32379000772445,7.023684205905468,7.836652411654573
7,4,10,7,5,10,8,5,8,8,10,9,8,10,7,8.3,1.4866068747318504,7.029874471104708,6.5253983280267756
7,8,6,4,8,8,7,6,9,4,5,5,6,8,4,6.2,1.6613247725836149,7.022863360357722,6.476487591282459
8,5,6,6,9,6,6,5,7,7,8,8,10,10,6,7.3,1.6155494421403511,7.030399996250456,6.975414480616947
10,4,10,5,4,8,7,4,5,7,10,9,8,5,9,7.2,1.8867962264113207,7.005797088757616,6.8380078296881805
9,7,8,4,10,5,6,8,6,5,6,8,7,4,9,6.4,1.4966629547095764,7.026517850869181,7.242444023237016
8,5,10,7,5,7,5,7,6,8,7,7,8,6,4,6.5,1.2041594578792296,7.021248241920583,6.824917992138657
7,7,8,5,5,7,9,5,10,6,6,7,9,10,8,7.7,1.676305461424021,7.024031004348821,6.750332652257699
4,10,5,4,6,10,7,7,8,5,8,7,4,8,5,6.9,1.7,7.004255310382658,5.995766200904888
6,6,9,5,9,8,8,6,6,7,7,10,8,4,9,7.3,1.6155494421403513,7.033073225070187,6.6557985997347595
10,5,4,9,9,7,8,8,9,8,9,9,10,8,10,8.6,0.9165151389911681,7.046753238433584,7.3179258391244755
10,9,7,4,6,8,6,9,5,9,5,8,7,4,10,7.1,1.9209372712298547,7.007560131436802,7.580313308597385
4,7,10,10,5,8,4,6,5,10,6,7,7,9,10,7.2,1.9390719429665317,7.055528545497536,6.7033635924733
4,10,9,10,10,10,10,8,9,7,7,9,6,4,5,7.5,1.9621416870348585,6.997302145688304,8.006816949857281
10,10,6,6,5,7,9,7,6,10,10,5,10,10,6,8.0,1.8973665961010275,6.9968641054034295,7.942428019508203
10,4,7,5,4,4,6,5,10,5,7,4,8,7,10,6.6,2.1071307505705477,6.9962874167709135,6.755129315974424
10,8,10,6,7,9,6,6,5,9,5,9,5,8,8,7.0,1.6733200530681511,6.995103284625017,8.169026557310827
9,7,9,7,6,7,8,9,5,9,7,7,10,4,8,7.4,1.7435595774162693,7.012554741113114,7.3874025246543615
9,4,9,5,4,6,6,4,5,4,5,8,8,7,7,6.0,1.4142135623730951,6.993090900614433,5.970364188648447
5,10,7,4,7,7,7,6,10,7,7,7,5,9,7,7.2,1.3266499161421599,7.024408157531093,6.594214032346789
10,8,7,10,7,4,7,7,6,9,7,9,5,8,9,7.1,1.6401219466856725,7.0400144666859505,8.342108669945384
10,5,10,9,8,9,7,10,7,7,6,10,8,6,6,7.6,1.4966629547095764,7.008641968098104,7.641219030886071
7,10,10,7,8,6,10,5,8,5,5,8,5,10,8,7.0,1.9493588689617927,7.0354439541226785,7.891309909902033
8,10,4,5,8,9,9,7,6,9,9,5,8,4,5,7.1,1.8681541692269403,7.017120274787428,7.190180956864476
8,6,9,8,5,5,10,8,4,4,7,5,10,6,9,6.8,2.227105745132009,7.018358970759815,7.109850202403349
9,9,7,7,7,5,6,6,8,5,8,7,6,4,6,6.1,1.2206555615733703,7.024095816334388,8.209507654167707
7,6,8,7,10,7,6,8,5,4,8,9,5,4,7,6.3,1.676305461424021,7.035997906459772,6.595525752279092
4,7,8,7,6,6,4,10,9,7,5,10,4,7,5,6.7,2.193171219946131,7.030418844486691,6.333060782446199
5,5,8,10,5,10,10,8,6,7,10,8,9,9,5,8.2,1.661324772583615,7.040586791327965,6.670379894803636
5,4,8,10,8,10,10,4,10,6,5,7,10,6,10,7.8,2.3151673805580453,7.02405285724753,6.4312117911589075
5,5,5,9,6,8,6,8,5,10,4,9,6,4,4,6.4,2.1071307505705477,7.029528860630701,5.912167456472858
7,6,8,4,7,9,6,10,6,4,7,7,6,4,4,6.3,1.9519221295943134,7.025290386998256,6.477063877406645
4,10,9,8,9,5,4,9,7,5,10,9,10,7,9,7.5,2.1095023109728985,7.041450769905232,7.399415032142191
8,4,4,4,8,8,6,8,6,7,7,8,9,10,6,7.5,1.284523257866513,7.031677696433026,5.528344346361232
5,4,9,10,7,6,5,4,9,9,5,7,8,9,6,6.8,1.7776388834631176,7.031195328443933,6.523825259374199
8,9,6,10,6,5,8,10,8,9,4,6,8,10,6,7.4,1.9595917942265424,7.023363281756504,8.043660953622858
7,5,4,8,9,9,5,10,8,10,9,8,10,5,10,8.4,1.8547236990991407,7.02467993810478,6.665154979399274
4,9,8,6,4,6,6,8,9,5,7,6,10,7,10,7.4,1.6852299546352716,7.025783341964383,6.492971484614391
7,5,7,5,10,8,7,9,10,9,10,7,9,6,8,8.3,1.268857754044952,7.0249657954685585,6.96847550188204
9,4,4,10,5,7,10,6,10,7,10,6,9,9,8,8.2,1.5362291495737217,7.024151957904813,7.280808933914645
6,8,7,10,9,10,9,5,6,6,7,8,4,9,4,6.8,2.039607805437114,7.040443892083573,7.720817146120779
10,7,7,9,9,5,8,6,4,5,8,5,9,4,7,6.1,1.7,7.024309759579589,8.667521179808286
4,7,8,8,5,7,8,5,6,4,7,7,5,7,10,6.6,1.624807680927192,7.029975425657265,6.451752653969493
10,9,4,8,6,5,4,5,7,5,7,9,8,7,10,6.7,1.8466185312619388,7.014893610802398,7.805910148737571
4,4,8,6,5,10,10,10,7,7,8,9,6,7,6,8.0,1.5491933384829668,7.022747540568467,5.673981088982456
8,6,4,6,4,4,9,5,6,10,9,4,9,5,7,6.8,2.181742422927143,7.018972027952403,6.194784286347519
10,8,9,8,10,7,10,7,8,8,8,10,8,4,10,8.0,1.7320508075688772,7.020257820423335,8.602324201508752
7,7,7,8,5,9,4,7,5,8,9,5,10,10,4,7.1,2.3,7.01722290604976,6.590619870800797
8,10,10,9,6,8,10,4,4,6,9,4,7,10,4,6.6,2.4166091947189146,7.022625209825021,8.140477898142077
8,8,4,10,4,8,10,10,7,4,7,4,9,7,5,7.1,2.118962010041709,7.013692938782475,7.43366193552886
4,8,5,6,6,6,7,8,6,6,4,7,9,10,6,6.9,1.6401219466856725,7.027643307625704,5.703883045088889
10,9,10,5,5,8,9,9,8,10,8,4,5,10,7,7.8,1.8867962264113207,7.0075318574652,8.080834608492681
